"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"bslA",15078.584003097,0.0044125964032496,0.107479362770385,0.0410552899599572,0.967251817971166,0.972740142255791
"pgaptmp_002941",1579.52867246138,-4.35288460514991,0.228722026355541,-19.0313310637756,9.38386156366809e-81,8.64523087623085e-80
"pgaptmp_002942",941.656105109536,-0.78391676383436,0.170753501856071,-4.59092642501192,4.4128288695441e-06,7.88126154147943e-06
"pgaptmp_002944",51.1693227981745,-2.22275192680058,0.533771968656078,-4.16423502417518,3.12398193970959e-05,5.28040907338741e-05
"pgaptmp_002945",2580.75691824828,1.83996880316703,0.104260009082648,17.6478864653509,1.05636128420217e-69,8.45543376301178e-69
"pgaptmp_002946",44.0215485772023,-0.515351127265459,0.507579251715169,-1.01531164941047,0.309957293065743,0.362786492072545
"pgaptmp_002947",2287.30285644898,1.12989062966728,0.10304041001666,10.9655098372047,5.59841238674994e-28,2.16378929423503e-27
"pgaptmp_002948",1860.17690388415,1.37273091920597,0.155371770140891,8.8351372836982,9.99754066896909e-19,2.95324177538912e-18
"pgaptmp_002949",2588.57325677519,1.08010848598895,0.15703975502944,6.87793027814176,6.0728377212075e-12,1.43694227580002e-11
"pgaptmp_002950",1142.91118848745,1.0563703863861,0.153740930256233,6.87110702807311,6.37055730505443e-12,1.50451867318608e-11
"pgaptmp_002951",2932.57727727225,-1.0704999034314,0.113352853808103,-9.44396076029698,3.58948472108276e-21,1.14091051510419e-20
"pgaptmp_002952",53.759581453731,-2.74239679439853,0.577214741030174,-4.75108586018453,2.02327192418742e-06,3.68065400871241e-06
"pgaptmp_002954",2963.43753060297,-0.0880011021566241,0.117852538232926,-0.7467051917261,0.455241535190772,0.510210476958764
"pgaptmp_002955",4671.36960068183,0.339222034667835,0.0908520769278626,3.73378403816988,0.000188624249415589,0.000305376014060384
"pgaptmp_002956",4403.9934806873,2.12835291109487,0.117889114361896,18.0538544429238,7.35725026811141e-73,6.12610413823505e-72
"pgaptmp_002957",5143.54311481976,-0.642922475092374,0.11502477317024,-5.58942615032007,2.27821228761813e-08,4.60342352579515e-08
"pgaptmp_002958",6909.52405785732,-2.12720674104942,0.116048039529966,-18.3303979081882,4.73429006466372e-75,4.06014461305953e-74
"pgaptmp_002959",50336.0363227293,-0.310024111719605,0.0953558064873112,-3.25123475056403,0.0011490493900402,0.00176652698460539
"pgaptmp_002960",11782.3974132048,-0.798946012612633,0.0767879972438723,-10.4045689598499,2.3632317610975e-25,8.44140941919855e-25
"pgaptmp_002961",73583.8528320237,-1.57226750000148,0.0859103078629331,-18.3012672066079,8.08463992993642e-75,6.88581918060031e-74
"pgaptmp_002962",819.23395163011,-2.09519080582857,0.166855961479588,-12.5568831179273,3.64407151481242e-36,1.69328766268812e-35
"pgaptmp_002963",1128.81633324677,2.25926849953027,0.125532292087303,17.9975085451243,2.03782139089679e-72,1.68550471487064e-71
"pgaptmp_002964",5712.90974547538,2.06728812134495,0.101003090109248,20.4675730129535,4.18972435184428e-93,4.40512825919899e-92
"pgaptmp_002965",1197.7976385565,2.42237047667612,0.163285223170628,14.8352093939623,8.67328670901177e-50,5.23208640695977e-49
"pgaptmp_002966",126.003498360963,-1.8483607422966,0.419293299641212,-4.40827636377266,1.04196535061119e-05,1.81393593778056e-05
"pgaptmp_002967",1035.16167010996,-2.02518226325361,0.179857257913032,-11.2599418380595,2.06895219034989e-29,8.25363349676559e-29
"pgaptmp_002968",3489.09844089126,-0.854467599348335,0.10405852945384,-8.21141336354727,2.18599912600575e-16,6.01796504955132e-16
"pgaptmp_002969",13.2112903234533,-3.07607843759275,1.34684347972074,-2.28391679056171,0.0223764216496682,0.0304304974664453
"pgaptmp_002970",13.1488960280263,0.150694647593489,0.968369817657103,0.155616836507858,0.87633505301237,0.900032855218554
"pgaptmp_002971",107.576764684304,-0.5587629938357,0.355082330503317,-1.57361531632304,0.115576410144187,0.144742731681247
"pgaptmp_002972",293.842794429097,0.107311176140592,0.236689159506755,0.453384415087796,0.650271956810778,0.696327478066687
"pgaptmp_002973",342.254782749666,-0.0716371654199645,0.24623495392469,-0.290930122950271,0.77110476250228,0.807782698011113
"pgaptmp_002974",46891.1036033943,0.979912683024696,0.108333715690632,9.04531591829663,1.49233016140501e-19,4.52317008204353e-19
"pgaptmp_002975",7342.14301791086,4.99013719909866,0.296681010811627,16.8198739294005,1.74529716183212e-63,1.28633584878003e-62
"ycaC",6140.63254870853,4.83331398707621,0.121821030545251,39.6755302876942,0,0
"pgaptmp_002977",6247.36886570381,-0.923732087820856,0.0870496727773288,-10.6115515239643,2.63339385222336e-26,9.72370229957873e-26
"pgaptmp_002978",16373.3921483078,-0.600410367193105,0.0941321800161252,-6.37837524946572,1.7897654589709e-10,3.97227611108508e-10
"pgaptmp_002979",7.66117022506502,0.290530328910441,1.68773945508484,0.172141694048289,0.863326134871815,0.889617905313647
"yugI",3832.63102642299,0.156395207011851,0.100870663240047,1.55045284712433,0.121032862683165,0.151270757188294
"pgaptmp_002981",11592.5904006388,0.403935166503993,0.0895999018557362,4.5082099214167,6.53768751511373e-06,1.15268938565861e-05
"pgaptmp_002982",3212.13506475551,0.075010857282248,0.121821304073711,0.615744986910176,0.538062840994408,0.589888039523177
"pgaptmp_002983",197.089368743042,-1.42243179459097,0.317835898749686,-4.47536543287457,7.62807306895714e-06,1.33733810469423e-05
"pgaptmp_002984",963.573455521916,-2.26025962471,0.153083735360788,-14.7648580653132,2.46841384108284e-49,1.47234556354332e-48
"pgaptmp_002985",665.6578416696,-1.28849024378907,0.171388420837571,-7.51795388213653,5.5640120485285e-14,1.42331634670949e-13
"pgaptmp_002986",1802.39961828005,0.164354404816629,0.170522702179762,0.963827119296819,0.335132607828973,0.388586780791102
"pgaptmp_002987",430.302570325788,1.04105412327625,0.208178747459038,5.00077042437337,5.71016740662726e-07,1.07231297111335e-06
"kapD",232.274838782021,-1.0202496164959,0.264159916002485,-3.86224235658187,0.000112351026438125,0.000184867604068392
"pgaptmp_002989",1179.82713410929,-0.273198019120596,0.120146542632169,-2.27387333114527,0.0229736035871301,0.0312300045841118
"pgaptmp_002990",19752.7160072629,-1.20713815929489,0.082667661897139,-14.6023019351496,2.71520361722687e-48,1.5790606036435e-47
"pgaptmp_002991",2938.86997273594,-0.962428211535529,0.113761370318836,-8.46006169614659,2.67236104717055e-17,7.55241292146454e-17
"pgaptmp_002992",1579.6456124913,-1.35412788159426,0.149319143931806,-9.06868232657892,1.20464952653585e-19,3.67215850758922e-19
"malK",5936.28282228035,-2.10993291494105,0.101992095866394,-20.687219896971,4.51506539039496e-95,4.92817401262465e-94
"pgaptmp_002994",3842.19034157672,-0.480515853016678,0.115646663185314,-4.15503430692758,3.25238738271413e-05,5.48251170220199e-05
"pgaptmp_002995",29213.8832409155,2.14536251598918,0.0909867874122612,23.5788357519267,6.35528779211664e-123,8.79345024619262e-122
"pgaptmp_002996",5168.56115150761,0.94990040081936,0.103789138205474,9.15221397193623,5.57784725135545e-20,1.71860492297558e-19
"pgaptmp_002997",2899.97472539155,0.819225138507125,0.105294441399872,7.7803265549032,7.23375796932535e-15,1.90410517410389e-14
"nupQ",2823.30921743662,1.78741671376731,0.132546335033723,13.4852217023771,1.91090223359161e-41,9.83731412645641e-41
"pgaptmp_002999",4.95928272301515,-0.96133752891156,1.45443501250764,-0.660969737832483,0.508631721005303,0.561925576011201
"pgaptmp_003000",7116.04345162713,0.365500067242315,0.103080570466282,3.54577070721463,0.000391466672108138,0.000621073722756389
"pgaptmp_003001",900.051270341546,0.851107294660267,0.164524257660947,5.17314167989888,2.30190333188695e-07,4.404979023796e-07
"pgaptmp_003002",1122.93385213507,1.16057949463762,0.143953319805388,8.06219332910571,7.49375612216375e-16,2.02554540934593e-15
"pgaptmp_003003",6537.71381307659,0.825882996081708,0.11856282902081,6.96578348292237,3.2658108751041e-12,7.81694410105302e-12
"pgaptmp_003004",1403.18840618263,0.49484016579618,0.141775969699654,3.49029646451706,0.000482484981118132,0.000761581467227178
"pgaptmp_003005",720.665447211293,0.435779660183031,0.161118538862991,2.70471457386789,0.00683631018385204,0.00979397478995277
"mnhG",1047.95836257405,0.832292825988067,0.128822203891789,6.46078704481095,1.04159813310368e-10,2.33122564727113e-10
"pgaptmp_003007",816.628451535476,1.05439454459459,0.156177410782793,6.75126152565691,1.46565134524455e-11,3.40947144187514e-11
"pgaptmp_003008",1572.49231770855,0.939192095219081,0.179974146865276,5.2184833854061,1.80394157152759e-07,3.46096419032252e-07
"pgaptmp_003009",12819.5527846652,-1.64607585812798,0.0887323075107924,-18.5510317978349,8.00014799346767e-77,7.03937371907486e-76
"comX",1902.05742584321,-1.21902707360643,0.147565555501896,-8.26091881306789,1.44555385532556e-16,4.00621850299458e-16
"pgaptmp_003011",13837.2795289922,-1.74981680501425,0.0843473208677907,-20.7453750399136,1.34967813126015e-95,1.48185899839241e-94
"degQ",217.509019211196,-2.0033020631862,0.317884859918602,-6.30197381435269,2.93878826195038e-10,6.46082097517974e-10
"pgaptmp_003013",26.9372537355506,0.0475139935863724,0.936667288253795,0.0507266498811457,0.959543340447764,0.966554888537639
"pgaptmp_003014",14796.6850365277,-2.43288807220569,0.13801533896264,-17.6276643631927,1.51080468880925e-69,1.2066985089588e-68
"pgaptmp_003015",10228.99785527,0.690951631659303,0.106947863327956,6.46063988712424,1.04261162308433e-10,2.33209162326916e-10
"pgaptmp_003016",3576.99883187848,0.0454345983073624,0.137805280443935,0.329701432056857,0.741625571571337,0.779754343895061
"pgaptmp_003017",1353.31374892239,-0.466697437283001,0.167397349598045,-2.78796192653967,0.00530407770198799,0.00769359984676512
"pgaptmp_003018",246.614532812611,-0.833515246275919,0.299567419940847,-2.78239618460681,0.00539591254318468,0.00782071124833855
"pgaptmp_003019",432.367393135744,0.689015823178169,0.183778250041358,3.74916957269488,0.000177421093271008,0.000288367383910345
"pgaptmp_003020",3094.93741041035,-0.189868521190508,0.133623623978268,-1.42092030988014,0.155339927870163,0.191448745540645
"pgaptmp_003021",222.491314618783,-0.740656443134324,0.266560812484631,-2.7785646218235,0.00545996517802904,0.00790124043259101
"pgaptmp_003022",2401.14255881144,-2.74426005438977,0.181909856232757,-15.0858238867411,2.00752971061408e-51,1.23914188771237e-50
"pgaptmp_003023",3524.8720964563,1.65596531650968,0.0973704655920804,17.0068542492865,7.30566063863212e-65,5.44923224388552e-64
"essA",1627.57124416459,1.87138086505681,0.173470022508881,10.7879208060921,3.92570534200088e-27,1.48189404492163e-26
"esaA",8023.21697471532,1.90456941071961,0.100923598617911,18.8713981348422,1.96042490959732e-79,1.77968329598079e-78
"essC",6909.58651347617,1.13259271022274,0.091086705530313,12.4342263080952,1.70382480694935e-35,7.75261116316072e-35
"essB",646.89137261946,0.397810189929352,0.183796493870007,2.16440575961535,0.030433222188517,0.0408041977614049
"pgaptmp_003028",317.360676260056,-0.569847470153336,0.244538073624062,-2.33030162423453,0.0197902149821415,0.0270905407000849
"pgaptmp_003029",28823.42541358,0.323200182636939,0.0978426819569411,3.30326373084473,0.000955664635720037,0.00148084253711489
"pgaptmp_003030",1231.94284296263,-0.361337764133824,0.145271673230107,-2.48732430830801,0.0128708009158925,0.017982402781138
"ald",24821.9638364852,3.59600970215873,0.112943805076148,31.8389282150913,1.87339183446947e-222,5.20355552828013e-221
"pgaptmp_003032",1960.77915295399,0.778469377977691,0.138954039050735,5.60235156383943,2.11463104521727e-08,4.28451646722846e-08
"pgaptmp_003033",31.0836175338481,0.39421218642848,0.730846303795861,0.539391366394036,0.589616837035877,0.638880310756196
"pgaptmp_003034",2434.11519632532,0.43407438608255,0.168249797490072,2.57994002107588,0.00988174765841348,0.0139794240914538
"pgaptmp_003035",364.165344536103,0.701821286713148,0.20321593703299,3.45357405014555,0.000553210399741731,0.000867698739080793
"pgaptmp_003036",472.248038893162,0.2595539637917,0.169949735901525,1.52723958301468,0.126701446785893,0.157931274258906
"dhbC",311.099665037172,-0.591108315445614,0.298086542311762,-1.98300906462052,0.0473664170274128,0.0624947905622227
"pgaptmp_003038",331.904590075768,-1.64042809346808,0.209384912639565,-7.834509529786,4.70676377620226e-15,1.24776173611288e-14
"pgaptmp_003039",683.282937792002,-3.56380389787426,0.232261317469261,-15.3439407676912,3.88854686689917e-53,2.46982447757657e-52
"pgaptmp_003040",349.302703777655,-2.65461199093619,0.282795678469818,-9.38703167353918,6.17149618538259e-21,1.94334253823976e-20
"pgaptmp_003041",951.19371788535,-1.57027418501215,0.180727886444695,-8.68861035174375,3.66899715971169e-18,1.06604273446112e-17
"pgaptmp_003042",4314.95230854359,-4.97933746065386,0.181942416258954,-27.3676560036825,6.65759853157105e-165,1.36903766488991e-163
"pgaptmp_003043",5515.49835782769,0.633071292083933,0.116445989383027,5.43660881270515,5.43041812091729e-08,1.07912526674074e-07
"pgaptmp_003044",553.54099194779,-2.56984074023741,0.201012677750002,-12.7844709547798,2.00220603313027e-37,9.5296814006533e-37
"pgaptmp_003045",10258.1950693528,1.61735934366254,0.0882321449744568,18.3307267904545,4.70575086225793e-75,4.04498954025959e-74
"pgaptmp_003046",8870.65439730328,1.28459859902393,0.114631954694984,11.2062871338278,3.79792680304605e-29,1.50702383378863e-28
"pgaptmp_003047",66.320909403187,1.28895135195836,0.444065571176088,2.90261491910896,0.00370061359318913,0.00546141308241472
"pgaptmp_003048",412.886147468559,-0.491448340924948,0.185641636804343,-2.6472958835356,0.00811383257599213,0.0115530546472237
"yumC",5866.4148972929,-0.726116057357604,0.0845552256001479,-8.58747702704177,8.88998904657306e-18,2.55707412916112e-17
"pgaptmp_003050",217.652621688944,-1.16172842126094,0.271954361077796,-4.27177713443108,1.93921332932444e-05,3.30937735522492e-05
"guaC",1084.40529649822,-1.09629393370734,0.162699444814562,-6.73815411574916,1.60411377946893e-11,3.71994485182765e-11
"pgaptmp_003052",1672.10482434548,-0.878101048907769,0.126925683253372,-6.9182298365484,4.57321917998311e-12,1.08694264290531e-11
"pgaptmp_003053",1910.95548834398,0.0554531548251705,0.103639722472843,0.535056959841829,0.592610470616023,0.64137719442653
"pgaptmp_003054",995.036087877701,2.15047742825022,0.165651510587428,12.9819367213994,1.54913182839122e-38,7.56675677857234e-38
"pgaptmp_003055",1270.75164113,1.17015454666497,0.172097440771527,6.79937215462976,1.0507606198894e-11,2.45970504857129e-11
"pgaptmp_003056",165279.790764912,3.06822330729523,0.119504200657133,25.6746063353724,2.24639825301555e-145,3.87087698968698e-144
"pgaptmp_003057",1068.78910343961,1.02377844719859,0.150895928547678,6.78466580942314,1.16355533181156e-11,2.72032220163481e-11
"pgaptmp_003058",48.8062562120352,0.850089412803476,0.549981307669441,1.54566964540259,0.122184371740659,0.15255626689659
"pgaptmp_003059",2054.83946284939,-0.119452870274107,0.117881177545551,-1.01333285568808,0.310901199026147,0.363647125155916
"pgaptmp_003060",4432.12733974578,0.18071299834947,0.116935505857691,1.54540741944877,0.12224774680803,0.152584209798621
"dapF",2299.5396417474,-0.0497841089854594,0.130149021633239,-0.382516198437139,0.702078516164761,0.743847491364999
"pgaptmp_003062",5089.7563880625,-6.90264036066428,0.16279906986541,-42.3997530598355,0,0
"pgaptmp_003063",413.181093990825,0.70655378788621,0.23232563760961,3.04122177455711,0.00235620211923254,0.00353905742041303
"pgaptmp_003064",3331.73854878055,0.543771433461939,0.0901118681245653,6.03440417759692,1.5955027079647e-09,3.41487123579334e-09
"pgaptmp_003065",873.915849253652,1.53070711908776,0.146551073133372,10.4448714455656,1.54664792836686e-25,5.5673342257074e-25
"pgaptmp_003066",1299.35451277678,-0.526204872916022,0.154451065489003,-3.40693585537931,0.000656965645780719,0.00102827003094863
"pgaptmp_003067",3080.39866717524,2.08584674290623,0.0949572074655624,21.9661761184657,6.06661803504728e-107,7.45212948067524e-106
"thrB",15672.3764042041,0.537719188711465,0.0725988725602022,7.40671541786774,1.29465867943789e-13,3.2558916249107e-13
"thrC",13985.1277935366,0.859573357340219,0.0837009360467084,10.2695787877515,9.66256118479385e-25,3.39603897354133e-24
"pgaptmp_003070",8451.83311330005,0.774236110853804,0.080401939308409,9.62957010133746,5.99798841534062e-22,1.95315073332439e-21
"yutH",395.996030817643,0.547639218060826,0.213371735055651,2.56659682651028,0.0102701947303521,0.0144958910831894
"pgaptmp_003072",8.24395150829896,-3.06601709123966,1.60209656553336,-1.91375298917699,0.0556517248636377,0.0727302387438411
"pgaptmp_003073",5036.12055250979,1.69588458161477,0.112260224129572,15.1067272024805,1.46224069000376e-51,9.10110342507358e-51
"pgaptmp_003074",4052.77851788395,0.606245657422455,0.10215262987013,5.93470435556277,2.94375464912359e-09,6.20773643288271e-09
"pgaptmp_003075",887.548058434229,0.815710965004182,0.133713178265635,6.10045304123794,1.0576825260988e-09,2.28214165921143e-09
"lipA",19005.2173949733,1.04149148204964,0.0856622554166364,12.1581141774067,5.19439742033239e-34,2.29887600457517e-33
"lytH",37.7552515931955,-1.74911275504929,0.724765527413528,-2.41334981989465,0.0158066404546278,0.0218220755831323
"yunB",137.361081445047,-0.815650140524744,0.301808531823624,-2.70254169289491,0.00688115538343801,0.00985442875612015
"pgaptmp_003079",6164.55204794926,0.177283390863295,0.0947090287603001,1.87187423610882,0.0612240047371428,0.0796470730023824
"pgaptmp_003080",1641.09863007006,-0.367887184436537,0.129864107991755,-2.83286267565088,0.00461332000039068,0.00674421721973845
"pgaptmp_003081",1999.74650773108,-0.990408600685078,0.10745628983159,-9.2168508910673,3.0595356661685e-20,9.50550229505773e-20
"pgaptmp_003082",149.086029741269,-1.06056003521483,0.32722322419031,-3.24109035304295,0.00119073436495077,0.00182910165346544
"pgaptmp_003083",231.910927300774,0.113206974220302,0.32733267729176,0.345846846568873,0.729457816586026,0.76826315600826
"pucR",738.429624842849,0.948526409192168,0.15175198968393,6.25050393848387,4.09130416343796e-10,8.95754946842123e-10
"pgaptmp_003085",233.485910699189,1.93449370397653,0.26092935200755,7.41386007014094,1.22675355927286e-13,3.08929414588199e-13
"pgaptmp_003086",184.519147099445,1.88988573074067,0.285136354716098,6.62800691487542,3.40249535868005e-11,7.7646154046641e-11
"pucL",218.484359908484,2.26523588396484,0.246207708868289,9.20050754859442,3.56262970004636e-20,1.10593058745392e-19
"uraH",70.7749154863725,3.6140591610552,0.487150931037248,7.41876681495835,1.18215831415848e-13,2.98304626799854e-13
"pgaptmp_003089",457.74860884895,0.0274608147404708,0.178091645526493,0.154194850967255,0.877456101971769,0.900935616976255
"pucE",35.2671771131531,0.95135370027979,0.590750461725691,1.61041550014318,0.107307178990043,0.134885957514671
"pucD",118.902816670615,0.690575083563176,0.366227552988749,1.88564480724472,0.0593428350572076,0.0773368459674113
"pucC",36.4373478850833,-0.234159924262232,0.62849204386865,-0.372574206064523,0.709465373360708,0.749540198594537
"pucB",13.3308792121717,-0.98706217187477,1.27545419051852,-0.773890727877488,0.438995413213687,0.493339652168279
"pgaptmp_003094",20.5664039021424,0.372520783199749,1.2622012177981,0.295135813487495,0.767890132354553,0.80486822659072
"pucG",351.346202149481,0.752715996641775,0.207774819701012,3.6227488861496,0.000291488769700333,0.000466231715008439
"allC",211.537422033581,-0.616327095184998,0.246168575203764,-2.50367901213564,0.0122909485853714,0.0171916236883699
"pgaptmp_003097",679.489729662518,1.06744484997275,0.171247536246092,6.23334427678289,4.56581211306915e-10,9.97883305040716e-10
"pgaptmp_003098",204.646721145612,1.39303701873072,0.298668988568935,4.66415018648378,3.09894999988964e-06,5.58561351069697e-06
"pgaptmp_003099",138.686577900567,0.0259193458135745,0.299396926490857,0.0865718500098433,0.931011842307575,0.942918660426883
"pgaptmp_003100",143.605752585373,0.568657619814211,0.301234505800602,1.88775724183014,0.0590585478163357,0.0769933152267606
"pgaptmp_003101",378.410530179828,0.313373068369924,0.234237266397604,1.33784462732754,0.180947090736653,0.22038124074667
"pgaptmp_003102",153.749430511299,-0.08178199684202,0.315480665528522,-0.259229822230187,0.795457922538074,0.830489309309035
"pgaptmp_003103",1067.13091314421,-0.46668758033536,0.160895412851372,-2.90056485803274,0.00372490743441695,0.00549073483996036
"frlR",1249.01686564974,-1.43080334442732,0.125569253397463,-11.394535730004,4.45196766207897e-30,1.81492044230645e-29
"pgaptmp_003105",242.179185062244,-0.711347295446548,0.225447779220011,-3.1552641498959,0.00160352853919451,0.00244103608297831
"pgaptmp_003106",132.025817455196,-0.755229385092251,0.350140206887858,-2.15693419446152,0.0310107921537041,0.0415636184357532
"pgaptmp_003107",74.4262221474489,-1.92320254067285,0.447451551327579,-4.29812464604659,1.72249294572523e-05,2.95035377081882e-05
"pgaptmp_003108",26.0316914675657,-0.521636536588323,0.927203963352105,-0.562590926275228,0.573713472130975,0.623645310534897
"frlB",96.7274295500209,-0.787488860872524,0.352326842957273,-2.23510889565694,0.0254102005158982,0.034343654664923
"pgaptmp_003110",1226.77686383948,1.05226331827082,0.156029548514472,6.74400027616069,1.54084245713195e-11,3.57990987855502e-11
"pgaptmp_003111",357.886493459121,2.72095027330389,0.244464783891308,11.1302340974955,8.94004109191952e-29,3.5137099201821e-28
"pgaptmp_003112",225.014376933171,2.14928864395485,0.317176415455561,6.7763192318944,1.23276131930231e-11,2.87670070874181e-11
"pgaptmp_003113",39.1273504978339,2.33041911661744,0.582331722238589,4.00187561079257,6.28423356404411e-05,0.000104840507957742
"pgaptmp_003114",188.378057848932,1.19638537751974,0.267907109473312,4.4656723738006,7.98176771745589e-06,1.39737250443889e-05
"pgaptmp_003115",233.494952485635,-0.573415283961117,0.266600066240467,-2.15084449170358,0.0314884760317999,0.0421886637114324
"pgaptmp_003116",1086.41136436201,-0.867633318995712,0.129079354363198,-6.72170482472666,1.79610526158569e-11,4.14966094576161e-11
"pgaptmp_003117",253.244673466747,-1.61602895452834,0.296709410022582,-5.44650388541888,5.13694815960798e-08,1.0218985061497e-07
"pgaptmp_003118",699.754123376885,0.716246109867638,0.1910951969526,3.74811152394007,0.000178171033304745,0.000289459880384226
"csn",2440.2717244762,1.30601801416187,0.129964994622072,10.0489983318944,9.28059279343145e-24,3.18069671981141e-23
"sufB",100429.125726163,1.39536977133063,0.119852679866901,11.6423743956349,2.50931065143098e-31,1.04939935332878e-30
"sufU",14010.4574076727,1.11930548960779,0.0955760981649918,11.7111444293901,1.11760815202106e-31,4.70558545455021e-31
"sufS",72728.0689615772,0.733160370056285,0.116623116157317,6.28657846071699,3.24539030405128e-10,7.12225395735782e-10
"sufD",68234.0662258487,0.618579223377333,0.109295941224492,5.65967241278228,1.51662214514896e-08,3.09307815027092e-08
"sufC",22603.0974132184,-0.0145667053842131,0.0820047969827193,-0.177632357132506,0.859011711326648,0.886153433912912
"pgaptmp_003125",143.045103330273,-0.392425669246874,0.29323394613916,-1.33826821353296,0.180809019714062,0.220285162479784
"pgaptmp_003126",100.347665087694,-1.09866566328146,0.406152762345141,-2.70505525294896,0.00682930291229716,0.00978770328824414
"metQ",14441.7851389157,-0.516062422023996,0.117902231576474,-4.37703693241179,1.2030359561396e-05,2.0816828585549e-05
"pgaptmp_003128",6545.49213053961,-2.10095078984918,0.131474026566596,-15.9799683991954,1.76235244681139e-57,1.20578599393971e-56
"metN",5771.72344023761,-1.79867443128482,0.125770271574959,-14.3012685649868,2.14856982002097e-46,1.21350180123187e-45
"pgaptmp_003130",1261.18156154324,1.8734932522712,0.15126965983725,12.3851223985489,3.14604545214147e-35,1.42106567631924e-34
"pgaptmp_003131",516.103068175229,2.12567971917638,0.174703041011517,12.167388196959,4.63682802096323e-34,2.05455641595537e-33
"pgaptmp_003132",362.163150472041,1.57005930091726,0.216061271537519,7.26673174578919,3.68289134852769e-13,9.1081206639336e-13
"pgaptmp_003133",5335.46604626448,1.41377003680724,0.108498300733862,13.0303426620027,8.22374998087848e-39,4.03809992464772e-38
"gcvH",13724.5635532143,1.55726614343759,0.115575051111361,13.4740683950648,2.22273113283085e-41,1.14268028679509e-40
"pgaptmp_003135",3392.03508835836,1.81594988116357,0.14204165271595,12.7846293424581,1.99813137676634e-37,9.52246476866109e-37
"pgaptmp_003136",33116.5088308223,5.55465342987931,0.150718826147079,36.8544101083882,2.48556218811061e-297,1.00557200697257e-295
"pgaptmp_003137",19351.9313991819,5.28410198093363,0.127959014716033,41.2952693693378,0,0
"pgaptmp_003138",43767.8431252973,4.65865862883558,0.12398597975656,37.5740760203904,0,0
"pgaptmp_003139",1.0753490356054,0.520774137853382,4.99745499510467,0.104207869478267,0.917004389035634,0.932793204698177
"pgaptmp_003140",67.9309308877055,-1.47298479288126,0.445130839106751,-3.30910524158945,0.000935946484957037,0.00145149700708754
"pgaptmp_003141",4.31587557944248,0.669858473061086,1.85560007428453,0.360992911319733,0.718104746231092,0.757807163445456
"pgaptmp_003142",4.02993715103515,0.499042628142625,1.75711599945315,0.284012340845988,0.776400923280834,0.812644610925553
"pgaptmp_003143",711.444187714531,-0.932572614795177,0.204490862923316,-4.56046104683362,5.10414303685475e-06,9.07674170242397e-06
"pgaptmp_003144",7665.4178510781,0.13939891169148,0.0878700126857135,1.58642189105026,0.112643637797252,0.141355232596551
"pgaptmp_003145",66.8725549100235,-1.16337027617114,0.473807446401424,-2.45536511721578,0.0140741558786239,0.0195389810444752
"pgaptmp_003146",430.770516568263,-1.32574163335897,0.218492783785629,-6.06766782128466,1.29780978462965e-09,2.79055344794428e-09
"pgaptmp_003147",336.643923638106,-1.09188642270244,0.231066991407558,-4.72541065277716,2.29650792180699e-06,4.17159711320919e-06
"pgaptmp_003148",1024.18862092396,-1.33038600576985,0.187582997956082,-7.09225260426494,1.31946381907713e-12,3.18072819598773e-12
"pgaptmp_003149",3021.30502173165,0.164118876269699,0.119631722007532,1.37186754077958,0.17010467672776,0.208266318019974
"pgaptmp_003150",6441.33257082953,0.269640931579553,0.0995186301052589,2.70945180107844,0.00673944965087151,0.00967009699327053
"pgaptmp_003151",390.539067635236,2.46747624327939,0.190977064902379,12.920275241117,3.45901887416745e-38,1.67854866357904e-37
"pgaptmp_003152",9628.64383360354,2.32957247036906,0.100540803084726,23.170418366421,9.05177274794566e-119,1.20755190565784e-117
"pgaptmp_003153",531.708762608128,0.751278195159511,0.185366141442046,4.05294186583904,5.05775739075715e-05,8.47589959855836e-05
"pgaptmp_003154",40189.5911532219,-1.4429951846709,0.139512294986386,-10.3431398989724,4.49561506563257e-25,1.59207224303372e-24
"pgaptmp_003155",6057.45866380271,-0.732580916995871,0.0952539430937068,-7.69081985692906,1.46195154759149e-14,3.81316304144046e-14
"pgaptmp_003156",5679.58599914133,-2.57353922712507,0.111279651161985,-23.1267729567096,2.49075018602741e-118,3.31091864014072e-117
"pgaptmp_003157",8780.86519875909,-1.83104109410131,0.108944501059781,-16.8070997277463,2.16508188410622e-63,1.59257604202438e-62
"spxO",1450.38432175373,0.424156207180448,0.165427252073197,2.56400443013326,0.0103472223860496,0.0145990757092026
"pgaptmp_003159",705.622730233523,-0.31361892814364,0.142770508774145,-2.19666463919217,0.0280444060585307,0.0377645728472689
"fumC",45673.2614943027,1.42408766356496,0.0834096269199864,17.0734208526201,2.34073595752317e-65,1.75649581328654e-64
"pgaptmp_003161",540.344027621738,0.82274264144042,0.187404754226198,4.39019087235838,1.13251207853359e-05,1.96513284676085e-05
"pgaptmp_003162",24.5329669874423,-0.644476109911959,0.829263203844887,-0.777167136952223,0.437060168210764,0.491461615130049
"pgaptmp_003163",34.392667471682,-0.771497545972809,0.652464144925272,-1.18243669322422,0.237032470980448,0.28322146291789
"pgaptmp_003164",162.841326060884,-0.94635491972024,0.387241789631517,-2.44383469206862,0.0145320834302373,0.0201371610302842
"pgaptmp_003165",2946.2430933907,-0.764340876220528,0.110292253576132,-6.93014107008814,4.20421162645901e-12,1.00243918473289e-11
